Date,close,high,low,open,volume,log_return,spy_vol_21d,spy_vol_63d,fwd_vol_63d,drawdown
2000-02-08,90.66075897216797,90.8178152891401,90.22885410049457,90.44480653633127,4936400,0.013516318760297788,0.23176688403153214,,0.2780371942845175,-0.018282465404066417
2000-02-09,88.75650787353516,90.75897719516766,88.74669184744872,90.75897719516766,8511500,-0.021227863290124473,0.2420498005994111,,0.27854037158740375,-0.038902596042673765
2000-02-10,88.93315124511719,89.56137659607607,88.50124631633295,88.97241532955212,6690600,0.0019882240829091225,0.23932373001429608,,0.2822577748331044,-0.03698981815267777
2000-02-11,87.12701416015625,89.16874680383725,86.7147412224899,89.1098506698849,9849800,-0.020517991038521748,0.24697197058900727,,0.27993787974737816,-0.056547523893200724
2000-02-14,87.6374282836914,87.8141166471666,86.8914107490184,87.8141166471666,8528800,0.005841183339697689,0.24254191083009355,,0.2817193180240222,-0.05102051859718604
2000-02-15,88.62886047363281,88.7172046694754,86.5674959039725,87.48038592767921,11078300,0.011249373345924612,0.2408788003967461,,0.28149140251889465,-0.040284822401138065
2000-02-16,87.32332611083984,88.54051276076612,87.195717833025,88.1871359914327,8845400,-0.01483992153931646,0.24421641141773065,,0.28065169204672813,-0.05442176533545484
2000-02-17,86.87178039550781,88.22639120845471,86.83251631397312,88.22639120845471,7584200,-0.0051843790077330185,0.24141641742520417,,0.2816289638745409,-0.05931131569261883
2000-02-18,85.00674438476562,87.24479723923751,84.5748394479377,87.24479723923751,9409200,-0.021702643956878997,0.24644363462790542,,0.27997460591832907,-0.07950680683074773
2000-02-22,84.79082489013672,85.6546350997144,83.88775058012368,84.92824924166044,16415400,-0.0025432591518779303,0.24642668724009914,,0.2803905041929893,-0.08184488513873278
2000-02-23,85.79203033447266,86.36135959756184,84.49631545985591,85.20306902782869,12119000,0.011738775741226868,0.23314646319591795,,0.2811465698996378,-0.07100335952632042
2000-02-24,84.0644302368164,86.08653119767396,83.6128931290521,85.87057866787364,17375000,-0.02034258417759583,0.23733433597030737,,0.2797805878072094,-0.08971062966024301
2000-02-25,83.76012420654297,85.89020119620896,83.63251590762289,84.92823094281142,10559900,-0.003626482010170223,0.23662320111916396,,0.2819863826013785,-0.09300579913808094
2000-02-28,85.51715087890625,85.87052753543065,83.37725890328623,83.78953166923137,13397800,0.02075990145381907,0.2499478813248607,,0.27899061976421974,-0.07397988414942192
2000-02-29,86.34176635742188,86.34176635742188,85.28163552902242,85.4779560528001,8242500,0.009596497175623374,0.2267947178214726,,0.2855989992844337,-0.06505055812418392
2000-03-01,86.96995544433594,87.32333223846642,86.20430572371988,86.45952229725857,6868000,0.007249271214051154,0.20761193724179133,,0.28530038459158474,-0.05824822987702394
2000-03-02,87.02884674072266,87.40185555824436,86.28282910567924,87.12700695585994,7600200,0.0006769161384550752,0.20434959224863086,,0.2872771957883143,-0.057610527094106856
2000-03-03,88.65829467773438,89.03130344630766,87.77485285742924,88.22638978780742,12770300,0.018549959298576033,0.21508681618642528,,0.2869668488761093,-0.03996609493171277
2000-03-06,87.79447174072266,88.79570565368708,87.16624654043126,88.46196101603228,11967100,-0.009791060297775812,0.21047380059812903,,0.28639865860203234,-0.04931997784274045
2000-03-07,86.0962905883789,88.04967809574265,84.94781652626052,87.95151791949321,20062000,-0.01953220652169128,0.21976899740325584,,0.2836111018250474,-0.06770868573661526
2000-03-08,85.98837280273438,86.59696630887245,84.83008193621353,85.73315617112809,11808500,-0.0012542407634149174,0.2197768597780477,,0.28380611346950346,-0.0688772705098194
2000-03-09,88.50127410888672,88.50127410888672,85.51720275472726,86.22395649650188,5500900,0.028804861475873397,0.23882412927746333,,0.27837582154280904,-0.04166638784209198
2000-03-10,88.03009033203125,89.20801303941793,87.65708147469213,88.06935442227747,7924600,-0.005338256998017285,0.22809290472318328,,0.2781665466592884,-0.04676858840825038
2000-03-13,87.06813049316406,88.24605334087316,85.24235007921496,85.87057559799315,10540500,-0.010987770321362545,0.23080031600551976,,0.27830944563568905,-0.05718514406142894
2000-03-14,85.83129119873047,88.01044795148871,85.53681055646584,87.50001483823003,8263900,-0.014307282008257283,0.2251185217402705,,0.2788553540566397,-0.070578224337709
2000-03-15,87.83375549316406,88.22639633130963,85.47791046429064,85.98834355387989,10300800,0.023062246382341552,0.23891769906559815,,0.2753191644660782,-0.04889459481006264
2000-03-16,91.9368667602539,92.25097948034019,88.50125888431019,88.9724279644396,25601400,0.04565622494251886,0.28451546875494743,,0.2599078067141748,-0.004464167324486179
2000-03-17,92.54447937011719,93.21366531196831,91.59974627573912,91.83592954933364,10272900,0.006587276380454521,0.2783941041653825,,0.2601280552016885,0.0
2000-03-20,92.07209014892578,92.80032172983863,91.18640309105882,92.50509271054963,12502300,-0.005117528219438446,0.2783701465295951,,0.2611440258781335,-0.005104455980590283
2000-03-21,93.96157836914062,94.31585327710972,91.00928746939803,91.6587914673414,13612600,0.020314099179833255,0.26974845557634647,,0.25804904504452786,0.0
2000-03-22,94.53238677978516,95.00475348449365,93.64669920845675,94.19779369728332,8260000,0.006056535073050608,0.2684529126429832,,0.2577463227842188,0.0
2000-03-23,96.14627838134766,96.658008829232,93.94190106738431,93.94190106738431,11654500,0.016928271871477833,0.27064370925672177,,0.25710808231807036,0.0
2000-03-24,96.717041015625,98.0947766426282,95.55580670143658,96.28403838999542,11462900,0.005918847630989571,0.2539107552795417,,0.2572285484692129,0.0
2000-03-27,95.69355773925781,96.85479178010853,95.61483000767471,96.59892665246345,8798600,-0.010638633590560989,0.258614215314921,,0.2579070611993114,-0.0105822434766365
2000-03-28,95.14253997802734,96.3529798225968,94.84731074764456,95.26063167018046,6334400,-0.005774791028623826,0.25630039334731347,,0.25806075237707443,-0.016279458315347828
2000-03-29,95.24089813232422,96.03801662258236,94.25680123077098,95.45739945066595,6747500,0.001033263859755882,0.256115199097887,,0.2581299712614668,-0.015262490123765349
2000-03-30,93.64669036865234,95.68377159041685,92.66259316007046,94.57174174471932,9491900,-0.01688036394022303,0.26648499106731316,,0.25665082520895827,-0.03174570494228235
2000-03-31,94.70948791503906,95.92976810014555,93.48920772993257,94.23712139177204,9249100,0.011285096515415838,0.26758929620217514,,0.256065553288752,-0.020756973946934654
2000-04-03,95.26062774658203,95.26062774658203,93.64670802029696,94.55207762284712,8508200,0.005802400824262538,0.26246679143556123,0.27230222614510413,0.2573348276371617,-0.01505849696960515
2000-04-04,94.55204772949219,96.3627863621136,89.05094503582168,95.57550869575645,19585500,-0.007466132668421513,0.26111232953695673,0.2601243434045186,0.2594223309255666,-0.022384817229706755
2000-04-05,93.96157836914062,94.98503921438471,92.97748140255976,93.1349369172127,8387200,-0.00626449454712282,0.2501617905716498,0.26054568342284085,0.25968254450509587,-0.028489939493074656
2000-04-06,94.77839660644531,95.53615141266442,93.84350431305809,94.63078203380523,6378500,0.008655541434329794,0.24981308672261915,0.2585918579597893,0.26111526174997035,-0.02004449669698327
2000-04-07,95.37869262695312,95.81169535864792,94.78823435646024,95.45742039635219,6023600,0.006313706389325784,0.2340464227049601,0.23346303208344255,0.2607920903157851,-0.013837772274853388
2000-04-10,95.00472259521484,96.43166321840793,94.6701296215006,95.57549884449209,9624200,-0.003928603889023776,0.23342096303229554,0.23357074797834207,0.26073441533672254,-0.017704412815250703
2000-04-11,94.72920989990234,95.49680582470937,93.4498833585573,94.47334459163334,9006400,-0.00290420258872866,0.22867351157512406,0.23228386370216894,0.26102504898121465,-0.020553059676438168
2000-04-12,92.13114929199219,95.20153153714297,92.05242154211653,94.70948310042009,10779200,-0.027809301584777957,0.2464014389011294,0.2382651368260638,0.2550058755295285,-0.04741555030505895
2000-04-13,90.85186767578125,93.31211105954915,90.5566384697291,92.879108224006,12225800,-0.013982745293001633,0.24248899305401003,0.238471467791827,0.25397716734008235,-0.06064260525605003
2000-04-14,85.65581512451172,89.94647865786273,84.08125969942878,89.82838700098151,29604000,-0.05889323592176671,0.27187967372775035,0.2643181758013757,0.22324738591611915,-0.11436687656031885
2000-04-17,88.64747619628906,88.64747619628906,84.82917904218603,85.14409014767907,23918200,0.034330446306692644,0.3001932737583038,0.27330318181109226,0.21399385935305829,-0.08343477772476793
2000-04-18,90.98957824707031,90.98957824707031,88.03728823256446,88.52933656831543,11069200,0.02607741238896143,0.3152475478500211,0.27793240900806704,0.20857239451697876,-0.05921875512743813
2000-04-19,90.14330291748047,91.40294732506098,89.76934598398,91.00930844769208,6553700,-0.009344316525404283,0.30713671089946887,0.2768456921757044,0.20927328942662068,-0.06796876774882432
2000-04-20,90.57626342773438,90.65499116648077,89.67089443215076,90.41880795024157,8537600,0.004791526975872774,0.3067509015140433,0.2769884509763768,0.2130931159314242,-0.06349219872120115
2000-04-24,89.5921859741211,90.26137189747789,88.48999739447461,89.11981943998688,12893100,-0.010924079583782432,0.30015782278268477,0.2717191874735421,0.21221672975434497,-0.07366700807516291
2000-04-25,93.31206512451172,93.31206512451172,90.96991457614283,91.08800620043033,14102000,0.04068130880043903,0.33574699283167386,0.2827069278691599,0.1960230294163624,-0.03520554242931395
2000-04-26,92.25907135009766,93.68601165364582,91.95400135416666,93.19396327311198,7711100,-0.011348802363517969,0.3359939639991353,0.28321097163445746,0.19568568587311436,-0.04609290791689069
2000-04-27,91.95402526855469,92.80034870317537,90.06455899591315,90.06455899591315,15595300,-0.003311885701606185,0.33572957144688975,0.283168041487472,0.19569415657453595,-0.04924691344000931
2000-04-28,91.38324737548828,93.12509906463985,91.36356543549788,92.58384571490349,8743400,-0.006226554250761597,0.3359476286227806,0.27582121419969097,0.20058677778184508,-0.05514843696753524
2000-05-01,92.62318420410156,93.51871222817437,91.85558875489629,92.30827325058145,7328300,0.013477307137539578,0.3354287001854442,0.27204205267684384,0.19909992189721862,-0.042328185069909874
2000-05-02,90.77306365966797,92.66252899169922,90.77306365966797,91.63906860351562,9411900,-0.020176893823996105,0.33915850092391514,0.27463651922415727,0.19539649941217274,-0.06145739461773603
2000-05-03,88.64747619628906,90.69439838199378,88.0373359293963,90.69439838199378,12630700,-0.023695023053744366,0.3459102217188141,0.2788262268037961,0.18958732422330518,-0.08343477772476793
2000-05-04,89.3166275024414,89.66106138990123,88.64744166394802,89.43471912099906,5963600,0.007520105973380665,0.347596339076553,0.2776004467925151,0.18949646211969068,-0.0765161282383322
2000-05-05,90.39917755126953,90.6944067398759,88.76557604098097,88.84430382460933,7862400,0.012047500687218679,0.35101005641667316,0.27853133179725226,0.18830097052220163,-0.0653231674378334
2000-05-08,89.72010040283203,90.3007174834251,89.33630267159253,89.90707878471794,5064100,-0.007540340752607522,0.34938791980269496,0.27893715299778354,0.18899950503321017,-0.07234444457065836
2000-05-09,89.001708984375,90.32039861328988,88.34236416991754,90.10389733093072,5620300,-0.008039257100538967,0.3483040632974909,0.2780371942845175,0.18826658475336955,-0.07977220922219441
2000-05-10,86.99417877197266,88.78523539374856,86.75799548118903,88.49000628026901,10293900,-0.02281436587042746,0.35481998968171335,0.27854037158740375,0.18304755529012318,-0.10052894651813815
2000-05-11,88.9820785522461,89.11985217530864,87.62402426777254,88.25384654462984,7091100,0.022593779125081623,0.3667807203851189,0.2822577748331044,0.17809996626004035,-0.07997517688872735
2000-05-12,89.94645690917969,90.35977760832472,89.19854326310774,89.31663489143489,5960800,0.010779585187817605,0.35812380772997954,0.27993787974737816,0.17710259587077506,-0.07000404515427117
2000-05-15,91.50131225585938,91.70797256532089,89.43470916124436,89.90707558287065,4441300,0.017138743710843847,0.3602850834777843,0.2817193180240222,0.1756110741982247,-0.05392771227278348
2000-05-16,92.38700103759766,93.0365048795748,91.52099591496146,92.30827329917618,8192200,0.009632973567072229,0.28960197680463207,0.28149140251889465,0.17463602016985788,-0.04477018664505883
2000-05-17,91.42259216308594,92.07209604712939,90.98958957372363,91.75718507304772,5907200,-0.010493660396199702,0.27068476730018515,0.28065169204672813,0.17344107786163998,-0.05474163391416953
2000-05-18,90.30071258544922,92.15081436902206,90.30071258544922,91.71781182393055,4325600,-0.01234727524006658,0.2591490708414292,0.2816289638745409,0.17261729725091365,-0.06634124000070685
2000-05-19,88.88359832763672,90.21212863922119,88.4309139251709,89.78896713256836,6518400,-0.015817721957227426,0.2629190041884305,0.27997460591832907,0.16951806534244157,-0.080993407218928
2000-05-22,88.21443939208984,89.1001265345807,86.28560961510973,88.96235297908213,10839400,-0.0075569682044396074,0.2631665870934558,0.2803905041929893,0.16884903369782733,-0.08791213558902744
2000-05-23,86.91545867919922,88.68683351641116,86.63991148229958,88.4506502047829,7979200,-0.014834754651571478,0.26531630023115066,0.2811465698996378,0.16579926164002606,-0.1013428681595242
2000-05-24,88.33253479003906,88.60808191282439,85.97070230902197,86.91543530142881,11081500,0.016172590274189987,0.22711936192135174,0.2797805878072094,0.16314958023623002,-0.08669109535962116
2000-05-25,86.8170394897461,89.31664593164085,86.73831172779666,88.60809607409588,8278900,-0.017305587278419694,0.2309124794792391,0.2819863826013785,0.15879180994306716,-0.10236046742041582
2000-05-26,86.91545867919922,87.97828358152638,86.49229691253193,87.42718918772711,4814000,0.0011329970042295715,0.23132439469091146,0.27899061976421974,0.15883707247667975,-0.1013428681595242
2000-05-30,89.74964904785156,90.02519621598093,87.84050081152665,88.17509380139802,5362700,0.03208821014010315,0.2602042772042062,0.2855989992844337,0.14624020035544433,-0.0720389281413999
2000-05-31,89.94645690917969,90.69437055525164,89.4937723339256,89.78900140474349,6056500,0.0021904530314854733,0.2552593544544143,0.28530038459158474,0.14623046411137292,-0.07000404515427117
2000-06-01,91.52102661132812,91.59975437615508,90.06456296202958,90.49756566857779,8961600,0.01735417485074762,0.2535706290013009,0.2872771957883143,0.14390588098549564,-0.053723876885950594
2000-06-02,93.11527252197266,93.90255024357039,92.88893017701331,93.80414052837067,8962200,0.017269470191279043,0.244072224515101,0.2869668488761093,0.1422131119160161,-0.037240267649115366
2000-06-05,92.66255950927734,93.35142730511946,92.50510401308486,92.87906081654201,6998100,-0.004873712905955482,0.24453448627171753,0.28639865860203234,0.14179365284776876,-0.041921066481889535
2000-06-06,92.24925231933594,93.07589379520795,91.89497740110507,92.3476620188445,4858900,-0.004470324249611184,0.24245697151401027,0.2836111018250474,0.14248737012459203,-0.04619443119198896
2000-06-07,92.88888549804688,93.21363740200233,91.95399365332663,92.3476323247878,4919500,0.006909821295857942,0.2412343334072041,0.28380611346950346,0.14387365048280856,-0.039580982600156966
2000-06-08,92.52477264404297,93.05618486726976,91.99336042081617,92.89872939372108,5723100,-0.003927578213120635,0.23956760389567547,0.27837582154280904,0.14455588880822595,-0.043345705447137894
2000-06-09,92.32796478271484,93.19396999491683,91.71782474684528,92.89874094530252,3085300,-0.002129348349723081,0.2228703484957322,0.2781665466592884,0.1452081493207334,-0.04538058843426651
2000-06-12,91.24549102783203,92.56418125623253,91.24549102783203,92.56418125623253,3678900,-0.011793494833260513,0.21618892550804633,0.27830944563568905,0.143142546835121,-0.056572760398128974
2000-06-13,92.95777893066406,93.05618860558538,91.08799510715929,91.20608671706485,6558700,0.01859182222764151,0.22216368875697748,0.2788553540566397,0.13919566179667664,-0.0388686631175329
2000-06-14,93.11527252197266,93.76477664229078,92.70195171813384,93.37113778149191,6420500,0.0016928150281712592,0.2148463678293278,0.2753191644660782,0.13925072401368555,-0.037240267649115366
2000-06-15,93.31206512451172,93.68602193475549,92.48542375449917,93.29238318713047,5881200,0.002111199764135201,0.21253185665995403,0.2599078067141748,0.13953910119328242,-0.03520554242931395
2000-06-16,92.54534912109375,93.63040437619078,92.09159874168954,93.63040437619078,5567900,-0.008250629719630828,0.2112112677842098,0.2601280552016885,0.14557805277961633,-0.04313295620631419
2000-06-19,93.72908020019531,94.16310246169905,92.32837199261505,92.46646998491168,5106900,0.012709710270410485,0.20971622721998875,0.2611440258781335,0.14438976507640958,-0.03089384025868791
2000-06-20,93.3936996459961,93.98554818621153,92.80185110578066,93.55152592338688,6480000,-0.003584608069580177,0.20088173604016343,0.25804904504452786,0.1454501713651063,-0.03436148722841936
2000-06-21,93.35420227050781,93.70931123941507,92.73276157492012,92.76235398899573,3115000,-0.00042300208646932135,0.1979442014472259,0.2577463227842188,0.14616917029295176,-0.034769867955057765
2000-06-22,91.93376922607422,93.23583548549931,91.53920369291511,93.15692237886749,7490500,-0.01533246718255184,0.19850633480288513,0.25710808231807036,0.14616493084199933,-0.04945634956696021
2000-06-23,91.14466857910156,92.24945244066643,90.82901604722589,92.05216960824414,4863300,-0.008620409295909166,0.19582324142553484,0.2572285484692129,0.14965542555800368,-0.05761520801306563
2000-06-26,92.31847381591797,92.32833795458833,91.46029375159648,91.77594618904807,5201300,0.012796262382134584,0.1869778187291504,0.2579070611993114,0.14810250842386952,-0.045478719711828486
2000-06-27,91.63788604736328,92.62430032128539,91.54910876271029,92.160685612542,4159500,-0.007399481859410737,0.19031506588762037,0.25806075237707443,0.14958162747058495,-0.05251561581005315
2000-06-28,91.89432525634766,92.79196196720292,91.736499021472,91.93378181506657,5347700,0.0027944890332239143,0.15712922558092596,0.2581299712614668,0.14986653854560752,-0.049864178107953294
2000-06-29,91.02625274658203,92.01266640876865,90.60209487184179,91.38136166496922,6345700,-0.009491321708465035,0.1612866178897659,0.25665082520895827,0.15089094664647623,-0.058839561356344605
2000-06-30,91.71672058105469,91.9140032667528,90.83881262969805,90.86840503255277,7420200,0.007556746042010555,0.15172635129572698,0.256065553288752,0.1513408888810237,-0.05170051091371264
2000-07-03,92.97938537597656,93.07802677781825,91.65759059129793,91.81541683424463,1436600,0.01367310328475004,0.14703810633488912,0.2573348276371617,0.1487616679318329,-0.03864526458211848
2000-07-05,91.30248260498047,92.58482084381447,91.1446563602009,92.40726631843745,2748200,-0.018199826996978478,0.159262536422483,0.2594223309255666,0.1454673903602174,-0.05598349943077552
2000-07-06,92.0126724243164,92.46642273858726,91.04598697217415,91.499737286445,5963200,0.007748332344232562,0.16123414614060694,0.25968254450509587,0.1455937332807363,-0.048640534717646955
2000-07-07,93.4922866821289,93.92630869247007,92.32831856348666,92.60451438824923,3034800,0.01595262620759838,0.16905674660386674,0.26111526174997035,0.14206775599888696,-0.03334215252692774
2000-07-10,93.33448791503906,94.005249400795,93.13720512511084,93.35421619403188,2816100,-0.0016892525705086683,0.1685270748352839,0.2607920903157851,0.1484365714363122,-0.03497370334189065
2000-07-11,93.53176879882812,94.14334543514191,92.90046388392356,93.09774666983124,5431600,0.0021114668913798803,0.1683605866900146,0.26073441533672254,0.1489501850947063,-0.03293392956761654
2000-07-12,94.14335632324219,94.77466131115999,93.86716039102815,94.24199772760434,5883000,0.006517535970168323,0.163224397379816,0.26102504898121465,0.15147467062724526,-0.026610457323306913
2000-07-13,94.55763244628906,94.93246971240204,94.18279518017609,94.68586624785402,5356000,0.004390827958347591,0.15146502580028604,0.2550058755295285,0.15171269362241485,-0.022327074387925916
2000-07-14,95.48493194580078,95.48493194580078,94.48865321372166,94.97199636096796,5341900,0.009758938602964584,0.15460053359280299,0.25397716734008235,0.15728264802043795,-0.012739317258735894
2000-07-17,95.3270492553711,95.94849007729663,95.12976645475982,95.31718511534054,4208300,-0.001654851288335097,0.1548700437812333,0.22324738591611915,0.17197773337659114,-0.014371735793998752
2000-07-18,94.54772186279297,95.09024921829152,94.28139025191186,95.09024921829152,4262100,-0.008208902786844682,0.15483864475156522,0.21399385935305829,0.1718272754749917,-0.022429544266987733
2000-07-19,93.78822326660156,94.63653912702728,93.59094050836302,94.36034326549333,8506800,-0.008065403689423885,0.15176946828451082,0.20857239451697876,0.1778993916712089,-0.030282334098189367
2000-07-20,95.09033966064453,95.09033966064453,93.94609905891893,94.06446877633883,4538900,0.013788086935029139,0.1583453030438367,0.20927328942662068,0.17520595436294023,-0.016819180341938633
2000-07-21,93.23587799072266,94.53794484374586,93.23587799072266,94.53794484374586,5656900,-0.019694778939567645,0.17364283248120227,0.2130931159314242,0.18789900137995216,-0.03599327469437308
2000-07-24,92.70317840576172,93.97565233791146,92.52562390360129,93.51203780449255,5628500,-0.00572984560330043,0.1660202655333803,0.21221672975434497,0.1879139402825977,-0.04150108985669676
2000-07-25,92.9991226196289,93.33450341821477,92.66374182104306,93.27531857140549,4757100,0.0031872999178958156,0.1629498743402793,0.1960230294163624,0.18803865506395243,-0.03844119254429479
2000-07-26,92.09162902832031,92.90048866631541,91.94366689941876,92.78211896319418,12062500,-0.009806009809798203,0.16106166927499402,0.19568568587311436,0.1875289441573898,-0.04782416768268827
2000-07-27,91.77593994140625,92.56507098131517,91.34191786945635,92.13104890936526,7652600,-0.0034338779686638927,0.15937950610291488,0.19569415657453595,0.19308848410554744,-0.05108821591657764
2000-07-28,89.70447540283203,92.11132519371515,89.33950227880467,91.99295553186843,6229500,-0.0228295103044563,0.17754637965428918,0.20058677778184508,0.18803563981549967,-0.0725059983137828
2000-07-31,90.27661895751953,90.98683711365386,89.68477049407426,90.23716239328985,5265500,0.006357839794131765,0.17664924750895294,0.19909992189721862,0.19151407801340029,-0.06659035461046614
2000-08-01,90.8290023803711,91.3616659477625,90.35552365380096,90.67117613818105,3946600,0.0061001434599251,0.17589366598945747,0.19539649941217274,0.19198719071476372,-0.0608790195959642
2000-08-02,91.28277587890625,91.79571129555885,90.67119903597431,90.82902531802127,7439800,0.004983471601824543,0.16955577385152,0.18958732422330518,0.19485415457897362,-0.05618725593394469
2000-08-03,91.91407012939453,92.05216810984221,90.03988325189025,90.19770951525902,4607100,0.006892004563401738,0.15921951018191136,0.18949646211969068,0.19443060369806195,-0.04966002718646578
2000-08-04,92.40727233886719,92.62428343957758,91.79569560050149,92.36781577510165,3686600,0.005351560269080587,0.15802214776361478,0.18830097052220163,0.19413337671459785,-0.044560592750780614
2000-08-07,93.51202392578125,93.70930667667952,92.40724052075092,92.62425154673902,4159800,0.011884345646647435,0.15347647293560623,0.18899950503321017,0.19254385753049968,-0.03313808048910394
2000-08-08,93.86714935302734,93.94606246723754,93.11747476803049,93.11747476803049,3658700,0.003790451694511487,0.15388534424337746,0.18826658475336955,0.19294080417382053,-0.029466282597885196
2000-08-09,93.0780258178711,94.20253778726887,93.03856925754135,94.15321708685669,5383800,-0.008442349168731801,0.15661356721468742,0.18304755529012318,0.19226345814025608,-0.03762537769498153
2000-08-10,92.624267578125,93.34434974353533,92.3480716790635,93.1372028192392,4193400,-0.004886952492764014,0.15539919705094718,0.17809996626004035,0.19707970059810856,-0.04231698358967373
2000-08-11,93.05829620361328,93.43313352137216,91.89432769057252,92.5650892065621,5089400,0.004674961473306633,0.1555212681643425,0.17710259587077506,0.19687860520540726,-0.03782937084914162
2000-08-14,94.24201202392578,94.41956657871232,92.84130386949857,93.29505439839753,2966700,0.012639932004951164,0.15827265387965694,0.1756110741982247,0.2006297339048493,-0.025590412668842544
2000-08-15,94.1630859375,94.57737984168762,93.78824859561597,94.28145562441075,5564600,-0.000837833921658412,0.15823089951444344,0.17463602016985788,0.20103883339588813,-0.026406464169146715
2000-08-16,93.82769012451172,94.65627780012767,93.33448317474031,94.26171224031054,5191600,-0.0035682194187849708,0.1562173867303096,0.17344107786163998,0.20832177403804955,-0.02987426890620548
2000-08-17,94.81410217285156,94.97192839369693,93.65013379411702,93.86714484777939,5652200,0.010458138961189056,0.1578809148036702,0.17261729725091365,0.20719560657304295,-0.019675321151171432
2000-08-18,94.49845123291016,94.93247334713229,94.20252706412234,94.93247334713229,4626400,-0.0033347099996655894,0.15072728254501647,0.16951806534244157,0.209225424751739,-0.022938974966742687
2000-08-21,95.01139068603516,95.1494886376137,94.32090092814246,94.71546650408115,2380600,0.005413341075479356,0.13420313947806087,0.16884903369782733,0.2089249242595861,-0.01763546849323372
2000-08-22,94.85358428955078,95.52434590890284,94.75494287494018,95.05086711877198,3075300,-0.0016623016735217138,0.13239948374611618,0.16579926164002606,0.2105131238422997,-0.019267098191860232
2000-08-23,95.22840118408203,95.50459708558962,94.24198725012634,94.57736798767128,5483200,0.0039437443731961536,0.13257613469067878,0.16314958023623002,0.2106505817970989,-0.01539170156479941
